scene_id,timestamp,valid_pct,pct_water,zscore,flag_outlier,year,aoi_name
20210910T023549_20210910T025912_T49MDP,2021-09-10 02:59:34.428,1.0,0.4906985809974283,0.0032829750491482693,False,2021,Titik_02
20210918T024551_20210918T025923_T49MDP,2021-09-18 03:09:35.195,1.0,0.4865098885749656,-0.026443580663493553,False,2021,Titik_02
20210920T023549_20210920T025731_T49MDP,2021-09-20 02:59:35.012,1.0,0.4894766515348716,-0.005388884944872149,False,2021,Titik_02
20210928T024551_20210928T030323_T49MDP,2021-09-28 03:09:37.107,1.0,0.4776662328180055,-0.0892057505838461,False,2021,Titik_02
20210930T023549_20210930T025835_T49MDP,2021-09-30 02:59:37.343,1.0,0.4888968604171293,-0.009503580230406317,False,2021,Titik_02
20211005T023551_20211005T025522_T49MDP,2021-10-05 02:59:42.916,1.0,0.490010475857909,-0.0016004094782954047,False,2021,Titik_02
20211008T024621_20211008T025950_T49MDP,2021-10-08 03:09:38.266,1.0,0.1466528681629153,-2.438360626048118,True,2021,Titik_02
20211010T023619_20211010T025904_T49MDP,2021-10-10 02:59:38.894,1.0,0.4896666137582931,-0.00404075000243638,False,2021,Titik_02
20220528T023549_20220528T024905_T49MDP,2022-05-28 02:59:38.153,0.9998704803022126,0.4887423256404555,-0.4393811846008347,False,2022,Titik_02
20220531T024549_20220531T025932_T49MDP,2022-05-31 03:09:33.008,0.6834302403098313,0.5741461884766448,0.9904953099031104,False,2022,Titik_02
20220705T024541_20220705T025914_T49MDP,2022-07-05 03:09:46.189,0.7744427161042506,0.5254464513800713,0.175138638080474,False,2022,Titik_02
20220710T024529_20220710T025916_T49MDP,2022-07-10 03:09:37.792,1.0,0.4914217326434078,-0.3945211400372843,False,2022,Titik_02
20220720T024529_20220720T025916_T49MDP,2022-07-20 03:09:38.005,0.23296250912669428,0.672711008642817,2.640719490171659,True,2022,Titik_02
20220809T024529_20220809T025915_T49MDP,2022-08-09 03:09:37.072,1.0,0.49100079362559884,-0.4015687229825559,False,2022,Titik_02
20220814T024541_20220814T025855_T49MDP,2022-08-14 03:09:45.470,0.5064175740452685,0.46155806881096256,-0.894514343338701,False,2022,Titik_02
20220819T024529_20220819T025913_T49MDP,2022-08-19 03:09:35.024,1.0,0.4906965493158944,-0.4066625416060458,False,2022,Titik_02
20220829T024529_20220829T025912_T49MDP,2022-08-29 03:09:33.720,1.0,0.49140725691247866,-0.394763500355764,False,2022,Titik_02
20220915T023529_20220915T024846_T49MDP,2022-09-15 02:59:39.998,1.0,0.48769550173010345,-0.4569076623688031,False,2022,Titik_02
20220925T023529_20220925T024845_T49MDP,2022-09-25 02:59:38.757,1.0,0.4900173327830859,-0.41803434286524843,False,2022,Titik_02
20230501T024531_20230501T030328_T49MDP,2023-05-01 03:09:29.157,0.8463784641757403,0.5395055122271073,0.452562048244892,False,2023,Titik_02
20230501T024531_20230501T030925_T49MDP,2023-05-01 03:09:35.656,0.8452324688105137,0.5407577826978839,0.4629371246127635,False,2023,Titik_02
20230513T023529_20230513T024836_T49MDP,2023-05-13 02:59:41.114,1.0,0.48501380908542546,0.0010976124830769552,False,2023,Titik_02
20230516T024529_20230516T025857_T49MDP,2023-05-16 03:09:37.299,1.0,0.490202850703152,0.04408888658585929,False,2023,Titik_02
20230521T024531_20230521T030833_T49MDP,2023-05-21 03:09:35.734,1.0,0.4835597600076184,-0.010949202144378037,False,2023,Titik_02
20230526T024529_20230526T025858_T49MDP,2023-05-26 03:09:37.849,0.9223128154661753,0.4889648622483988,0.033832136897716844,False,2023,Titik_02
20230528T023531_20230528T024830_T49MDP,2023-05-28 02:59:41.675,1.0,0.48527945144598544,0.0032984627320190372,False,2023,Titik_02
20230531T024531_20230531T025857_T49MDP,2023-05-31 03:09:36.965,1.0,0.4899656518840669,0.04212369143049402,False,2023,Titik_02
20230610T024531_20230610T025651_T49MDP,2023-06-10 03:09:32.400,1.0,0.49006431541855777,0.042941120036338536,False,2023,Titik_02
20230610T024531_20230610T030928_T49MDP,2023-06-10 03:09:38.878,1.0,0.4898335925843621,0.04102957849602944,False,2023,Titik_02
20230625T024529_20230625T025858_T49MDP,2023-06-25 03:09:37.498,0.9999028602266594,0.48695889019396177,0.017212633569738598,False,2023,Titik_02
20230627T023531_20230627T024830_T49MDP,2023-06-27 02:59:41.694,1.0,0.49135951239643155,0.053671843047433374,False,2023,Titik_02
20230630T024531_20230630T030607_T49MDP,2023-06-30 03:09:37.460,1.0,0.49077667375638834,0.04884301769244058,False,2023,Titik_02
20230705T024529_20230705T025859_T49MDP,2023-07-05 03:09:38.526,1.0,0.4896542966889937,0.03954410978116019,False,2023,Titik_02
20230710T024531_20230710T025859_T49MDP,2023-07-10 03:09:38.380,0.08950699977778485,0.6053579274009149,0.9981501239689321,False,2023,Titik_02
20230712T023529_20230712T024831_T49MDP,2023-07-12 02:59:42.883,1.0,0.48770464429700605,0.02339121555445933,False,2023,Titik_02
20230717T023531_20230717T024831_T49MDP,2023-07-17 02:59:42.673,1.0,0.49067712136122626,0.04801822486492106,False,2023,Titik_02
20230720T024531_20230720T030834_T49MDP,2023-07-20 03:09:37.099,1.0,0.49074175423002414,0.048553708983808515,False,2023,Titik_02
20230722T023539_20230722T024833_T49MDP,2023-07-22 02:59:44.008,1.0,0.4905500142852604,0.04696514116549881,False,2023,Titik_02
20230725T024529_20230725T025859_T49MDP,2023-07-25 03:09:39.112,0.9062028507031522,0.5095870298746098,0.20468705122010236,False,2023,Titik_02
20230727T023531_20230727T025835_T49MDP,2023-07-27 02:59:43.130,1.0,0.4894814767785146,0.0381122946813462,False,2023,Titik_02
20230804T024529_20230804T030444_T49MDP,2023-08-04 03:09:37.745,0.9310277134059238,0.5070409161287324,0.18359246728538414,False,2023,Titik_02
20230821T023529_20230821T025345_T49MDP,2023-08-21 02:59:42.878,1.0,0.4902236754388746,0.04426141977937012,False,2023,Titik_02
20230824T024529_20230824T030226_T49MDP,2023-08-24 03:09:37.246,1.0,0.4874475096028694,0.021260851427257317,False,2023,Titik_02
20230826T023531_20230826T025557_T49MDP,2023-08-26 02:59:44.005,1.0,0.48898117520078693,0.033967289910394174,False,2023,Titik_02
20230829T024531_20230829T030547_T49MDP,2023-08-29 03:09:38.712,1.0,0.49132230722834164,0.05336359776878124,False,2023,Titik_02
20230831T023529_20230831T025334_T49MDP,2023-08-31 02:59:42.767,0.8624740801879305,0.4713924353769993,-0.11175563748024636,False,2023,Titik_02
20230903T024529_20230903T030224_T49MDP,2023-09-03 03:09:37.886,1.0,0.4930262531348208,0.06748081071837676,False,2023,Titik_02
20230905T023531_20230905T025556_T49MDP,2023-09-05 02:59:43.399,1.0,0.49110466334402053,0.05156041549025051,False,2023,Titik_02
20230910T023529_20230910T025226_T49MDP,2023-09-10 02:59:41.959,1.0,0.4888662582140246,0.03301520125107621,False,2023,Titik_02
20230913T024529_20230913T030225_T49MDP,2023-09-13 03:09:36.346,1.0,0.4896040125710292,0.039127505240729686,False,2023,Titik_02
20230915T023531_20230915T025555_T49MDP,2023-09-15 02:59:42.083,1.0,0.4895737913082121,0.03887712170380378,False,2023,Titik_02
20230918T024531_20230918T030548_T49MDP,2023-09-18 03:09:36.190,0.9071019967620074,0.44641143288152757,-0.31872355270688285,False,2023,Titik_02
20230920T023529_20230920T024830_T49MDP,2023-09-20 02:59:41.622,1.0,0.4894766515348716,0.038072317477971726,False,2023,Titik_02
20230930T023529_20230930T024829_T49MDP,2023-09-30 02:59:40.242,1.0,0.4877720707279131,0.02394984437003783,False,2023,Titik_02
20231005T023541_20231005T025838_T49MDP,2023-10-05 02:59:39.280,0.06514840798704805,1.0,4.267764585652654,True,2023,Titik_02
20231010T023619_20231010T024915_T49MDP,2023-10-10 02:59:39.499,1.0,0.47315005872829397,-0.09719370623521138,False,2023,Titik_02
20231013T024649_20231013T030011_T49MDP,2023-10-13 03:09:35.253,1.0,0.3835468080378398,-0.839557748522729,False,2023,Titik_02
20231018T024711_20231018T030041_T49MDP,2023-10-18 03:09:32.550,1.0,0.10823783371956439,-3.1204960122359533,True,2023,Titik_02
20231028T024821_20231028T025537_T49MDP,2023-10-28 03:09:32.991,0.9895089044792228,0.10926528136171763,-3.1119835957891144,True,2023,Titik_02
20231030T023829_20231030T025125_T49MDP,2023-10-30 02:59:40.099,1.0,0.4876943589092406,0.023306000989371543,False,2023,Titik_02
20240502T023551_20240502T025256_T49MDP,2024-05-02 02:59:40.887,1.0,0.4874147487381349,-0.08828032786248598,False,2024,Titik_02
20240507T023529_20240507T025421_T49MDP,2024-05-07 02:59:38.804,0.981520459667947,0.48543545353191137,-0.104839020694175,False,2024,Titik_02
20240515T024551_20240515T030911_T49MDP,2024-05-15 03:09:35.954,0.87242398654011,0.5204154526719001,0.1878020462828783,False,2024,Titik_02
20240616T023529_20240616T025423_T49MDP,2024-06-16 02:59:40.928,0.0216297895304911,1.0,4.199984352924504,True,2024,Titik_02
20240621T023551_20240621T025648_T49MDP,2024-06-21 02:59:42.949,0.860257769594616,0.521325662418051,0.19541681923414447,False,2024,Titik_02
20240714T024531_20240714T030638_T49MDP,2024-07-14 03:09:35.309,1.0,0.4916807720389826,-0.05259097276808106,False,2024,Titik_02
20240716T023529_20240716T025424_T49MDP,2024-07-16 02:59:41.090,1.0,0.49126478524491257,-0.05607109919054989,False,2024,Titik_02
20240719T024529_20240719T030657_T49MDP,2024-07-19 03:09:36.580,1.0,0.4908754642709752,-0.05932814058593761,False,2024,Titik_02
20240724T024551_20240724T030651_T49MDP,2024-07-24 03:09:35.272,0.9895089044792229,0.4962530888298499,-0.014339180397198142,False,2024,Titik_02
20240726T023529_20240726T025546_T49MDP,2024-07-26 02:59:40.701,0.5060881876765819,0.6632004928347682,1.3823351374474004,False,2024,Titik_02
20240729T024529_20240729T025855_T49MDP,2024-07-29 03:09:34.854,1.0,0.4931744389067011,-0.0400950243225672,False,2024,Titik_02
20240731T023551_20240731T025603_T49MDP,2024-07-31 02:59:40.653,0.9639888257515636,0.49231062947603554,-0.04732161436458426,False,2024,Titik_02
20240803T024531_20240803T030547_T49MDP,2024-08-03 03:09:35.675,0.5849887940065398,0.5226863160844166,0.2067999853433819,False,2024,Titik_02
20240810T023551_20240810T025550_T49MDP,2024-08-10 02:59:39.187,1.0,0.49374750007936224,-0.035300820859624125,False,2024,Titik_02
20240813T024531_20240813T030507_T49MDP,2024-08-13 03:09:34.677,1.0,0.4936196311228212,-0.03637056667996166,False,2024,Titik_02
20240815T023529_20240815T025522_T49MDP,2024-08-15 02:59:41.728,1.0,0.4946297577854668,-0.027919893392189973,False,2024,Titik_02
20240818T024529_20240818T030428_T49MDP,2024-08-18 03:09:35.463,1.0,0.49534643344655693,-0.02192421771196561,False,2024,Titik_02
20240820T023551_20240820T025657_T49MDP,2024-08-20 02:59:36.972,1.0,0.495091584394146,-0.02405627318507057,False,2024,Titik_02
20240825T023529_20240825T025519_T49MDP,2024-08-25 02:59:38.538,1.0,0.49404691914542365,-0.0327958946983964,False,2024,Titik_02
20240902T024551_20240902T030315_T49MDP,2024-09-02 03:09:32.825,0.9037226754706202,0.4519018481111273,-0.3853796242160105,False,2024,Titik_02
20240904T023529_20240904T024811_T49MDP,2024-09-04 02:59:40.812,1.0,0.49359779054633157,-0.03655328394023776,False,2024,Titik_02
20240907T024529_20240907T030309_T49MDP,2024-09-07 03:09:35.623,1.0,0.49351144408114006,-0.037275654504119626,False,2024,Titik_02
20240909T023531_20240909T025507_T49MDP,2024-09-09 02:59:37.409,1.0,0.49222894511285326,-0.048004981997080254,False,2024,Titik_02
20240917T024529_20240917T030915_T49MDP,2024-09-17 03:09:30.577,1.0,0.49064880479984735,-0.06122436331612884,False,2024,Titik_02
20240919T023551_20240919T025427_T49MDP,2024-09-19 02:59:38.774,1.0,0.49055001428526046,-0.062050840225983006,False,2024,Titik_02
20240927T024529_20240927T025853_T49MDP,2024-09-27 03:09:32.928,0.9069021300911086,0.47917759137724,-0.1571920082002503,False,2024,Titik_02
20240929T023531_20240929T025850_T49MDP,2024-09-29 02:59:40.175,0.26562890066982014,0.38703673274627515,-0.9280382015931534,False,2024,Titik_02
20241009T023611_20241009T025411_T49MDP,2024-10-09 02:59:35.299,1.0,0.48903374496047713,-0.07473587978968926,False,2024,Titik_02
20241012T024641_20241012T030427_T49MDP,2024-10-12 03:09:31.300,0.7084455731564077,0.41251842660798504,-0.7148595205351355,False,2024,Titik_02
20241027T024719_20241027T030850_T49MDP,2024-10-27 03:09:33.997,1.0,0.14486270277134047,-2.954055018871454,True,2024,Titik_02
20241029T023821_20241029T025815_T49MDP,2024-10-29 02:59:38.706,1.0,0.4893923367512139,-0.0717359173302718,False,2024,Titik_02
20250525T024529_20250525T030054_T49MDP,2025-05-25 03:09:34.415,0.7454540490778068,0.5670988860171323,2.0031322652522503,True,2025,Titik_02
20250530T024611_20250530T025909_T49MDP,2025-05-30 03:09:53.405,1.0,0.486889305101425,-0.4236586869082959,False,2025,Titik_02
20250604T024529_20250604T030654_T49MDP,2025-06-04 03:09:33.530,0.3566176311863116,0.48623514921396227,-0.44345058172776086,False,2025,Titik_02
20250606T023551_20250606T024851_T49MDP,2025-06-06 02:59:58.566,1.0,0.48829141932002124,-0.3812368457673864,False,2025,Titik_02
20250621T023529_20250621T025421_T49MDP,2025-06-21 02:59:38.996,1.0,0.4846289324148436,-0.49204767388070203,False,2025,Titik_02
20250626T023611_20250626T025921_T49MDP,2025-06-26 02:59:58.436,1.0,0.48330567283578263,-0.5320837186669193,False,2025,Titik_02
20250701T023529_20250701T025108_T49MDP,2025-07-01 02:59:40.955,1.0,0.48965188406717214,-0.3400751353903078,False,2025,Titik_02
20250701T025151_20250701T030648_T49MDP,2025-07-01 03:09:50.366,0.8846324878575282,0.5172742689886607,0.4956573673765428,False,2025,Titik_02
20250704T024529_20250704T030657_T49MDP,2025-07-04 03:09:36.419,1.0,0.4900293958921935,-0.3286532794120515,False,2025,Titik_02
20250709T024611_20250709T030856_T49MDP,2025-07-09 03:09:56.081,1.0,0.49086644868416845,-0.303327724548721,False,2025,Titik_02
20250718T024151_20250718T025106_T49MDP,2025-07-18 02:59:57.447,0.9983730040316179,0.4878486397257227,-0.3946334188572557,False,2025,Titik_02
20250721T023529_20250721T025423_T49MDP,2025-07-21 02:59:40.737,1.0,0.4908738135297289,-0.30310489654779954,False,2025,Titik_02
20250721T025201_20250721T025155_T49MDP,2025-07-21 03:09:49.106,1.0,0.49342738325767405,-0.22584505002147573,False,2025,Titik_02
20250726T023611_20250726T025923_T49MDP,2025-07-26 03:00:00.498,1.0,0.4905169994603343,-0.3139005290062273,False,2025,Titik_02
